instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,instrument_category
3851265,15044,DELTACORP,DELTA CORP,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3851777,15046,699GS2026-GS,GOI LOAN  6.99% 2026,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3852801,15050,717GS2030-GS,GOI LOAN  7.17% 2030,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3853057,15051,MOS-SM,MOS UTILITY,0.0,,0.0,0.05,400,EQ,NSE,NSE,EQUITY_STOCKS
3853569,15053,ENERGYDEV-BE,ENERGY DEVE. CO.LTD,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3854849,15058,AVALON,AVALON TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
3855617,15061,PSUBANK,KOTAK PSU BANK,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3857153,15067,BLAL,BEML LAND ASSETS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3857409,15068,RELIGARE,RELIGARE ENTER.,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3858689,15073,BVCL,BARAK VALLEY CEM.,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3859969,15078,CUBEINVIT-IV,CUBE HIGHWAYS TRUST,0.0,,0.0,0.01,25000,EQ,NSE,NSE,EQUITY_STOCKS
3860993,15082,RADIOCITY-P1,MUSIC BROADCAST,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
3861249,15083,ADANIPORTS,ADANI PORT & SEZ,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
3861761,15085,SILVERETF,UTIAMC - SILVERETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3870465,15119,EDELWEISS,EDELWEISS FIN SERV,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3871745,15124,KOLTEPATIL,KOLTE PATIL DEV.,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
3872257,15126,SVLL-BE,SHREE VASU LOGISTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
3873025,15129,RGL,RENAISSANCE GLOBAL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3874817,15136,KAUSHALYA,KAUSHALYA INFRA DEV,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
3876097,15141,COLPAL,COLGATE PALMOLIVE,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
3876609,15143,PATTECH-ST,PATTECH FITWELL TUB COM L,0.0,,0.0,0.05,1500,EQ,NSE,NSE,EQUITY_STOCKS
3877377,15146,JYOTHYLAB,JYOTHY LABS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
3877633,15147,AGUL-SM,A G UNIVERSAL,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
3878657,15151,MADHAV,MADHAV MARBLE & GRANITE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3879937,15156,KALYANIFRG,KALYANI FORGE,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
3880193,15157,RHL,ROBUST HOTELS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
3881217,15161,HITECHCORP,HITECH CORPORATION,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3884545,15174,TARIL,TRANS & RECTI.,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
3885825,15179,ECLERX,ECLERX SERVICES,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
3886081,15180,KIRLPNU,KIRLOSKAR PNEUMATIC COM L,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
3887105,15184,BRIGADE,BRIGADE ENTER.,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
3889409,15193,BGRENERGY-BE,BGR ENERGY SYSTEMS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3890945,15199,MANAKSIA,MANAKSIA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3892225,15204,ARIES,ARIES AGRO,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
3894529,15213,PPAP-BE,PPAP AUTOMOTIVE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3894785,15214,DVL,DHUNSERI VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
3896065,15219,PATINTLOG,PATEL INT. LOG.,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3898369,15228,UJJIVANSFB,UJJIVAN SMALL FINANC BANK,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3898625,15229,LICNFNHGP,LICNAMC - LICNFNHGP,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3899905,15234,AMBIKCO,AMBIKA COTTON MILL,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
3901185,15239,BIRLAMONEY,ADITYA BIRLA MONEY,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3903489,15248,KAVDEFENCE-BE,KAVVERI DFS & WIR TEC,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3905025,15254,CEATLTD,CEAT,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
3906817,15261,RPOWER-BE,RELIANCE POWER,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3908097,15266,JKIL,JKUMAR INFR.LTD.,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
3909377,15271,CORDSCABLE,CORDS CABLE INDUS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3911169,15278,ONMOBILE,ONMOBILE GLOBAL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3912449,15283,KNRCON,KNR CONSTRU,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3914753,15292,HERCULES-BE,HERCULES HOI.,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3915265,15294,QUICKTOUCH-ST,QUICKTOUCH TECHNOLOGIES L,0.0,,0.0,0.05,500,EQ,NSE,NSE,EQUITY_STOCKS
3915521,15295,VIRINCHI,VIRINCHI,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3917569,15303,BANG,BANG OVERSEAS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3918849,15308,SEPC,SEPC,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3920129,15313,IRB,IRB INFRA DEV,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3924481,15330,QGOLDHALF,QUANTUM GOLD FUND,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3924993,15332,NMDC,NMDC,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3926273,15337,RAIN,RAIN INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3927553,15342,SHALPAINTS,SHALIM PAINTS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3928833,15347,GSS,GSS INFOTECH,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3929345,15349,SADHNANIQ-BE,SADHANA NITROCHEM,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3931137,15356,GOLDETFADD,DSPAMC - DSPGOLDETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3931393,15357,NAHARCAP-BE,NAHAR CAP & FIN.,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
3932673,15362,VGUARD,V-GUARD IND,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
3936513,15377,PDMJEPAPER,PUDUMJEE PAPER PRO.,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3937281,15380,MANKIND,MANKIND PHARMA,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
3938305,15384,DHANI,DHANI SERVICES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3940097,15391,RACE,RACE ECO CHAIN,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3942145,15399,EIHAHOTELS,EIH ASSOCIATED HOTELS - OBEROI HOTELS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
3943425,15404,ATAM,ATAM VALVES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3944705,15409,NESCO,NESCO,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
3945985,15414,TITAGARH,TITAGARH RAIL SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
3947265,15419,DPSCLTD,DPSC,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3947521,15420,ACL,ANDHRA CEMENTS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
3954945,15449,DENEERS-SM,DE NEERS TOOLS,0.0,,0.0,0.05,600,EQ,NSE,NSE,EQUITY_STOCKS
3982081,15555,HCG,HEALTHCARE GLOB. ENT.,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
3990785,15589,AVG,AVG LOGISTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4007169,15653,ATALREAL-BE,ATAL REALTECH,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4026881,15730,PIGL-BE,POWER INSTRUMENT (G),0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4048641,15815,NXST-RR,NEXUS SELECT TRUST,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4055041,15840,LATTEYS,LATTEYS INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4062465,15869,AUROIMPEX-SM,AURO IMPEX & CHEMICALS L,0.0,,0.0,0.05,1600,EQ,NSE,NSE,EQUITY_STOCKS
4066049,15883,HINDWAREAP,HINDWARE HME INOVATON,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4107521,16045,PRINCEPIPE,PRINCE PIPES FITTINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4127489,16123,BHARATWIRE,BHARAT WIRE ROPES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4130049,16133,KRISHCA-SM,KRISHCA STRAPPING SLTN L,0.0,,0.0,0.05,500,EQ,NSE,NSE,EQUITY_STOCKS
4135425,16154,REMUS-SM,REMUS PHARMACEUTICALS L,0.0,,0.0,0.05,100,EQ,NSE,NSE,EQUITY_STOCKS
4145153,16192,PAVNAIND,PAVNA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4159745,16249,INFIBEAM,INFIBEAM AVENUES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4160769,16253,EBBETF0430,EDELAMC - EBBETF0430,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4186881,16355,PANACHE-BE,PANACHE DIGILIFE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4197121,16395,MMP,MMP INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4203265,16419,CRAYONS-SM,CRAYONS ADVERTISING,0.0,,0.0,0.05,1000,EQ,NSE,NSE,EQUITY_STOCKS
4212225,16454,DENTALKART-SM,VASA DENTICITY,0.0,,0.0,0.05,250,EQ,NSE,NSE,EQUITY_STOCKS
4219649,16483,PROV-SM,PROVENTUS AGROCOM,0.0,,0.0,0.05,80,EQ,NSE,NSE,EQUITY_STOCKS
4246529,16588,INFOLLION-SM,INFOLLION RESEARCH SER L,0.0,,0.0,0.05,400,EQ,NSE,NSE,EQUITY_STOCKS
4246785,16589,VAISHALI,VAISHALI PHARMA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4259585,16639,KIRIINDUS,KIRI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4264193,16657,ANIKINDS,ANIK INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4265985,16664,SIGMA-BE,SIGMA SOLVE,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4267265,16669,BAJAJ-AUTO,BAJAJ AUTO,0.0,,0.0,0.5,1,EQ,NSE,NSE,EQUITY_STOCKS
4268801,16675,BAJAJFINSV,BAJAJ FINSERV,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
4270593,16682,PTCIL,PTC INDUSTRIES,0.0,,0.0,1.0,1,EQ,NSE,NSE,EQUITY_STOCKS
4270849,16683,DIGISPICE,DIGISPICE TECHNOLOGIES LT,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4274177,16696,GHCLTEXTIL,GHCL TEXTILES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4276481,16705,GOKUL,GOKUL REFOILS & SOLV,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4278017,16711,SAHANA-SM,SAHANA SYSTEM,0.0,,0.0,0.05,125,EQ,NSE,NSE,EQUITY_STOCKS
4278529,16713,UBL,UNITED BREWERIES,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
4280065,16719,ALMONDZ,ALMONDZ GLOBAL SEC,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4281601,16725,RPGLIFE,RPG LIFE SCIENCES,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
4283649,16733,725GS2063-GS,GOI LOAN  7.25% 2063,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4284929,16738,MKPL-BE,M K PROTEINS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4290049,16758,KDL-SM,KORE DIGITAL,0.0,,0.0,0.05,150,EQ,NSE,NSE,EQUITY_STOCKS
4294913,16777,SILVRETF,MIRAEAMC - MASILVER,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4296449,16783,GVT&D,GE VERNOVA T&D INDIA,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
4299521,16795,ARCHIDPLY,ARCHIDPLY IND.,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4302593,16807,LOTUSEYE,LOTUS EYE HOSP & INST L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4306433,16822,IKIO,IKIO TECHNOLOGIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4306945,16824,VINYLINDIA-BE,VINYL CHEMICALS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4307713,16827,KOKUYOCMLN,KOKUYO CAMLIN,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4315905,16859,SINDHUTRAD,SINDHU TRADE LINKS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4316929,16863,LPDC,LANDMARK PR.DEV.CO.LTD,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4317441,16865,73GS2053-GS,GOI LOAN  7.3% 2053,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4320257,16876,SPECTSTM-SM,SPECTRUM TALENT MGMT,0.0,,0.0,0.05,800,EQ,NSE,NSE,EQUITY_STOCKS
4326401,16900,DPWIRES,D P WIRES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4328449,16908,TOUCHWOOD,TOUCHWOOD ENTERTAIN,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4329729,16913,ARTEMISMED,ARTEMIS MED SERVICE,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4330241,16915,ZFCVINDIA,ZF COM VE CTR SYS IND,0.0,,0.0,1.0,1,EQ,NSE,NSE,EQUITY_STOCKS
4330753,16917,URBAN-ST,URBAN ENVIRO WASTE MGMT L,0.0,,0.0,0.05,800,EQ,NSE,NSE,EQUITY_STOCKS
4331777,16921,20MICRONS,20 MICRONS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4333313,16927,JOCIL,JOCIL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4334849,16933,INDBANK,INDBANK MERCH BANK,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4337409,16943,ASHOKAMET,ASHOKA METCAST,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4339201,16950,CELLPOINT-SM,CELL POINT (INDIA),0.0,,0.0,0.05,1200,EQ,NSE,NSE,EQUITY_STOCKS
4341505,16959,ALKALI,ALKALI METALS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4341761,16960,VILINBIO-ST,VILIN BIO MED,0.0,,0.0,0.05,4000,EQ,NSE,NSE,EQUITY_STOCKS
4342017,16961,AATMAJ-SM,AATMAJ HEALTHCARE,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
4349185,16989,COUNCODOS-BE,COUNTRY CONDO S,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4352001,17000,TPHQ-BE,TEAMO PRODUCTIONS HQ,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4357633,17022,MAWANASUG,MAWANA SUGARS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4359425,17029,PATANJALI,PATANJALI FOODS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
4360193,17032,THYROCARE,THYROCARE TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4365569,17053,HMAAGRO,HMA AGRO INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4367105,17059,PALREDTEC-BE,PALRED TECHNOLOGIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4372737,17081,URAVIDEF-BE,URAVI DEFENCE &TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4373505,17084,ESFL-SM,ESSEN SPECIALITY FILMS L,0.0,,0.0,0.05,360,EQ,NSE,NSE,EQUITY_STOCKS
4375297,17091,MAGSON-ST,MAGSON RETAIL AND DIST L,0.0,,0.0,0.05,1000,EQ,NSE,NSE,EQUITY_STOCKS
4375553,17092,GREENCHEF-SM,GREENCHEF APPLIANCES,0.0,,0.0,0.05,800,EQ,NSE,NSE,EQUITY_STOCKS
4376065,17094,CROMPTON,CROMPT GREA CON ELEC,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4378881,17105,SUMICHEM,SUMITOMO CHEM INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4385281,17130,PARAGMILK,PARAG MILK FOODS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4385793,17132,PENTAGON-SM,PENTAGON RUBBER,0.0,,0.0,0.05,1000,EQ,NSE,NSE,EQUITY_STOCKS
4387841,17140,IDEAFORGE,IDEAFORGE TECHNO,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4389121,17145,AARTECH,AARTECH SOLONICS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4390913,17152,MIDCAPIETF,ICICIPRAMC - ICICIM150,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4394753,17167,GLOBALPET-SM,GLOBAL PET INDUSTRIES,0.0,,0.0,0.05,1500,EQ,NSE,NSE,EQUITY_STOCKS
4398337,17181,NEXT50,MIRAEAMC - MANXT50,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4399617,17186,SHRIPISTON,SHRIRAM PIST. & RING,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
4399873,17187,CYIENTDLM,CYIENT DLM,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4402433,17197,PAKKA,PAKKA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4404737,17206,SYNOPTICS-ST,SYNOPTICS TECHNOLOGIES L,0.0,,0.0,0.05,600,EQ,NSE,NSE,EQUITY_STOCKS
4404993,17207,ITETFADD,DSPAMC - DSPITETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4405761,17210,TRIDHYA-SM,TRIDHYA TECH,0.0,,0.0,0.05,3000,EQ,NSE,NSE,EQUITY_STOCKS
4417537,17256,ALBERTDAVD,ALBERT DAVID,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4419329,17263,ARMANFIN,ARMAN FIN SERV,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
4421121,17270,ASPINWALL,ASPINWALL & CO,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4421377,17271,SENCO,SENCO GOLD,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4421633,17272,SETFGOLD,SBI-ETF GOLD,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4423425,17279,BLS,BLS INTL SERVS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4428545,17299,NAGAFERT-BE,NAGARJUN FERT AND CHE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4430593,17307,AJMERA,AJMERA REALTY & INF I,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4432129,17313,LLOYDSME,LLOYDS METALS N ENERGY L,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
4437249,17333,MHRIL,MAHINDRA HOLIDAYS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4441857,17351,SALONA,SALONA COTSPIN,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4443393,17357,GKWLIMITED,GKW,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
4443649,17358,UTKARSHBNK,UTKARSH SMALL FIN BANK L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4445185,17364,VINATIORGA,VINATI ORGANICS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
4448257,17376,EXCEL,EXCEL REALTY N INFRA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4450049,17383,DRONE-ST,DRONE DESTINATION,0.0,,0.0,0.05,500,EQ,NSE,NSE,EQUITY_STOCKS
4451329,17388,ADANIPOWER,ADANI POWER,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4453121,17395,SETF10GILT,SBIAMC - SETF10GILT,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4453633,17397,PREMEXPLN,PREMIER EXPLOSIVES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4453889,17398,718GS2037-GS,GOI LOAN  7.18% 2037,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4454145,17399,SERVICE-SM,SERVICE CARE,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
4454401,17400,NHPC,NHPC,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4459265,17419,BANKETF,MIRAEAMC - BANKETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4460545,17424,GLOBUSSPR,GLOBUS SPIRITS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4462849,17433,NETWEB,NETWEB TECH INDIA,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
4464129,17438,OIL,OIL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4473601,17475,NV20IETF,ICICI PRUDENTIAL NV20 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4474113,17477,CONTROLPR,CONTROL PRINT,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4476417,17486,EXPLEOSOL,EXPLEO SOLUTIONS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
4482817,17511,INCREDIBLE-BE,INCREDIBLE INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4484609,17518,SETCO-BE,SETCO AUTOMOTIVE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4485121,17520,RTNPOWER,RATTANINDIA POWER,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4487937,17531,MAHASTEEL-BE,MAHAMAYA STEEL INDS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4488705,17534,MGL,MAHANAGAR GAS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
4490497,17541,DAMODARIND,DAMODAR INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4492033,17547,AMRUTANJAN,AMRUTAJAN HEALTH,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
4498433,17572,LIQUID,MIRAEAMC - LIQUID,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4499457,17576,PVTBANKADD,DSPAMC - DSPPVBKETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4505089,17598,ASALCBR,ASSO ALCOHOLS & BREW,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
4506369,17603,MAHEPC,MAHINDRA EPC IRRIG,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4509697,17616,PSUBANKADD,DSPAMC - DSPPSBKETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4512001,17625,MOLDTECH,MOLD-TEK TECHNOLOGIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
4512513,17627,YCCL-SM,YASONS CHEMEX CARE,0.0,,0.0,0.05,3000,EQ,NSE,NSE,EQUITY_STOCKS
4514561,17635,ZYDUSWELL,ZYDUS WELLNESS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
